step	language
1	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front left in 12.3 meters. Waypoints:
2	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
3	Prepare to do a lane change. Decelerate to stay behind the maroon SUV that is to the front in 9.6 meters. Waypoints:
4	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
5	Follow the route. Accelerate to drive with the target speed. Waypoints:
6	Prepare to do a lane change. Remain stopped to stay behind the maroon SUV that is to the front left in 16.0 meters. Waypoints:
7	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front left in 12.0 meters. Waypoints:
8	Follow the route. Remain stopped to stay behind the maroon SUV that is to the front in 10.1 meters. Waypoints:
9	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 10.0 meters. Waypoints:
10	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 11.9 meters. Waypoints:
11	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front left in 12.0 meters. Waypoints:
12	Prepare to do a lane change. Accelerate to follow the black SUV that is to the front left in 13.4 meters. Waypoints:
13	Prepare to do a lane change. Accelerate to follow the black SUV that is to the front. Waypoints:
14	Prepare to do a lane change. Accelerate to follow the black SUV that is to the front in 11.9 meters. Waypoints:
15	Prepare to do a lane change. Accelerate to follow the dark green SUV that is to the front in 12.3 meters. Waypoints:
16	Prepare to do a lane change. Accelerate to follow the dark green SUV that is to the front in 12.9 meters. Waypoints:
17	Prepare to do a lane change. Accelerate to follow the dark green SUV that is to the front in 12.3 meters. Waypoints:
18	Prepare to do a lane change. Accelerate to follow the dark green SUV that is to the front. Waypoints:
19	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
20	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front. Waypoints:
21	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
22	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
23	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
24	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
25	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
26	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
27	Prepare to do a lane change. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
28	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
29	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
30	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
31	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
32	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
33	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
34	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
35	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
36	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
37	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
38	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
39	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
40	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
41	Prepare to do a lane change. Accelerate to drive with the target speed. Waypoints:
42	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
43	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.8 meters. Waypoints:
44	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
45	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.6 meters. Waypoints:
46	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
47	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
48	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
49	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
50	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
51	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
52	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
53	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
54	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.8 meters. Waypoints:
55	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
56	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
57	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.4 meters. Waypoints:
58	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
59	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
60	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
61	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.9 meters. Waypoints:
62	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
63	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
64	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.8 meters. Waypoints:
65	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.8 meters. Waypoints:
66	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
67	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 12.8 meters. Waypoints:
68	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
69	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
70	Follow the route. Accelerate to follow the maroon SUV that is to the front in 12.9 meters. Waypoints:
71	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
72	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
73	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
74	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.0 meters. Waypoints:
75	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.3 meters. Waypoints:
76	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.4 meters. Waypoints:
77	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
78	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.2 meters. Waypoints:
79	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
80	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.4 meters. Waypoints:
81	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.2 meters. Waypoints:
82	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
83	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
84	Follow the route. Decelerate to stay behind the maroon SUV that is to the front. Waypoints:
85	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 13.6 meters. Waypoints:
86	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.6 meters. Waypoints:
87	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.8 meters. Waypoints:
88	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
89	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
90	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
91	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
92	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
93	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.3 meters. Waypoints:
94	Follow the route. Accelerate to drive with the target speed. Waypoints:
95	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.6 meters. Waypoints:
96	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 13.6 meters. Waypoints:
97	Follow the route. Accelerate to follow the maroon SUV that is to the front in 13.6 meters. Waypoints:
98	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
99	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
100	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
101	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
102	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
103	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
104	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
105	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
106	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
107	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
108	Follow the route. Decelerate to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
109	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
110	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
111	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
112	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
113	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
114	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
115	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
116	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
117	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
118	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
119	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
120	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
121	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
122	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
123	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
124	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
125	Follow the route. Accelerate to follow the maroon SUV that is to the front in 14.3 meters. Waypoints:
126	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
127	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.3 meters. Waypoints:
128	Follow the route. Maintain the reduced speed to stay behind the maroon SUV that is to the front. Waypoints:
129	Prepare to do a lane change. Maintain the reduced speed to stay behind the maroon SUV that is to the front in 14.4 meters. Waypoints:
